event_id,object_a,object_b,miss_km,coarse_miss_km,rel_speed_kms,alt_km,closing_geom,risk_score,high_risk
289,STARLINK-33742,STARLINK-36737,4.8297,5.2,14.484,469.1,2.8797,53.5,0
290,STARLINK-3552,YUNYAO-1 18,3.1181,3.598,9.554,491.9,2.8794,53.5,0
291,LYNK TOWER 5,STARLINK-34226,4.9234,5.088,14.749,481.8,2.8788,53.5,0
292,STARLINK-4270,TRANSPORTER-11 OBJECT A,4.9055,5.851,14.692,472.5,2.8777,53.5,0
293,CELESTIS-17 & SHERPA-FX1,STARLINK-30705,4.9277,5.128,14.747,470.9,2.8759,53.5,0
294,STARLINK-1973,STARLINK-34677,3.6422,8.747,11.05,472.7,2.876,53.5,0
295,STARLINK-30821,STARLINK-31309,0.929,6.499,3.247,492.5,2.876,53.5,0
296,STARLINK-30830,STARLINK-34150,3.251,8.728,9.922,488.3,2.8751,53.5,0
297,STARLINK-33815,STARLINK-36849,4.7104,4.804,14.113,469.9,2.8741,53.5,0
298,STARLINK-2686,STARLINK-36895,3.6556,3.779,11.068,482.0,2.8706,53.4,0
299,STARLINK-4290,STARLINK-35469,4.0713,4.601,12.227,469.0,2.8626,53.4,0
300,STARLINK-32021,STARLINK-34148,2.4434,6.139,7.564,483.1,2.8615,53.3,1
301,STARLINK-4022,STARLINK-4634,1.4222,4.885,4.638,552.1,2.8591,53.3,0
302,STARLINK-32099,STARLINK-35870,1.9509,7.0,6.14,485.1,2.8546,53.3,1
303,STARLINK-5237,STARLINK-33841,3.111,8.873,9.44,491.5,2.8511,53.2,0
304,STARLINK-36090,STARLINK-36505,3.2089,6.407,9.716,487.2,2.8502,53.2,0
305,STARLINK-3690,STARLINK-37733,4.9146,5.109,14.565,472.5,2.8477,53.2,0
306,STARLINK-32826,STARLINK-36580,4.9704,5.019,14.712,475.0,2.8454,53.2,0
307,STARLINK-2457,STARLINK-37155,4.9997,4.999,14.758,477.0,2.8382,53.1,0
308,STARLINK-36708,STARLINK-36789,4.9448,4.98,14.6,480.7,2.8378,53.1,0
309,STARLINK-3668,STARLINK-31547,1.9949,1.998,6.225,485.0,2.8361,53.1,1
310,STARLINK-32763,STARLINK-34616,1.5798,3.443,5.044,484.3,2.834,53.1,1
311,STARLINK-2400,STARLINK-36821,4.8922,5.078,14.418,480.8,2.8314,53.0,0
312,SNUGLITE,STARLINK-30471,2.486,6.638,7.598,488.0,2.8287,53.0,1
313,STARLINK-3545,STARLINK-34880,4.1077,9.726,12.182,470.1,2.828,53.0,0
314,STARLINK-32042,STARLINK-37884,4.9552,4.961,14.564,468.3,2.8251,53.0,0
315,STARLINK-32309,STARLINK-34259,2.5228,5.322,7.687,462.5,2.8232,53.0,0
316,HAWK-2B,STARLINK-31454,4.4088,4.472,12.989,481.7,2.8183,52.9,0
317,STARLINK-4021,EOSSAT-1,2.2981,6.206,7.039,467.1,2.8177,52.9,1
318,STARLINK-30553,STARLINK-32960,1.6069,8.716,5.091,484.5,2.8175,52.9,1
319,STARLINK-2581,STARLINK-4724,1.5129,8.952,4.818,469.8,2.8128,52.9,0
320,STARLINK-2194,STARLINK-36803,4.3695,4.391,12.84,468.4,2.8099,52.8,0
321,STARLINK-3544,STARLINK-4085,4.0249,4.111,11.868,474.1,2.8091,52.8,0
322,STARLINK-2227,AETHER-2,4.8904,5.12,14.294,480.6,2.808,52.8,0
323,STARLINK-31354,STARLINK-34122,2.5053,2.678,7.595,470.6,2.8075,52.8,0
324,STARLINK-31309,STARLINK-36453,3.0131,5.67,9.014,491.6,2.8054,52.8,0
325,STARLINK-30281,STARLINK-34038,1.6009,1.623,5.046,484.5,2.8019,52.7,1
326,STARLINK-3179,STARLINK-36850,5.0059,5.029,14.57,467.8,2.7987,52.7,0
327,STARLINK-31642,STARLINK-33774,2.5919,5.461,7.808,483.1,2.7967,52.7,0
328,STARLINK-5336,STARLINK-36223,2.5312,9.063,7.631,485.2,2.794,52.7,0
329,STARLINK-6380,STARLINK-35917,2.6289,2.762,7.898,485.4,2.7919,52.6,0
330,STARLINK-30706,STARLINK-36313,4.9832,5.009,14.466,476.4,2.7909,52.6,0
331,STARLINK-35578,STARLINK-37524,4.2091,4.335,12.304,477.1,2.7906,52.6,0
332,STARLINK-31146,STARLINK-37305,0.5574,5.748,2.114,461.7,2.7911,52.6,0
333,STARLINK-3203,STARLINK-32253,3.4295,3.47,10.124,473.2,2.7894,52.6,0
334,2026-027E,VEGAFLY-1,5.1853,5.768,15.017,521.4,2.7885,52.6,0
335,QIANFAN-195,GUOWANG OBJECT G,4.7146,4.722,13.702,1010.7,2.788,52.6,0
336,SATELIOT_1,STARLINK-34452,5.0217,9.871,14.555,575.3,2.7874,52.6,0
337,STARLINK-11178 [DTC],STARLINK-11703 [DTC],1.9308,5.086,5.935,363.4,2.7853,52.6,1
338,STARLINK-36574,STARLINK-36789,3.0488,3.049,9.049,481.3,2.7853,52.6,0
339,STARLINK-6100,STARLINK-34252,3.3274,3.834,9.821,487.7,2.7842,52.6,0
340,STARLINK-34414,STARLINK-35027,2.5577,7.973,7.677,475.8,2.7838,52.5,0
341,STARLINK-4285,STARLINK-37818,3.1568,9.891,9.342,478.8,2.783,52.5,0
342,TROLL,STARLINK-33862,1.9445,4.113,5.967,484.9,2.7825,52.5,1
343,STARLINK-33568,STARLINK-34963,4.6536,4.864,13.48,476.6,2.7773,52.5,0
344,CYGFM07,SITRO-AIS 45,4.7247,4.761,13.659,386.3,2.7736,52.4,0
345,STARLINK-5718,STARLINK-33935,1.6397,5.354,5.098,484.7,2.7711,52.4,1
346,ORBITER SN3,STARLINK-30713,3.7991,4.013,11.073,477.1,2.7689,52.4,0
347,STARLINK-32093,STARLINK-33859,1.5175,5.275,4.755,484.7,2.7686,52.4,0
348,STARLINK-2251,FLOCK 4G-15,4.516,5.455,13.051,477.6,2.7674,52.4,0
349,TIANQI-28,QIANFAN-34,1.896,2.072,5.797,897.5,2.7657,52.4,1
350,2023-081W,STARLINK-31890,4.8847,5.221,14.056,493.7,2.7644,52.3,0
351,STARLINK-4548,STARLINK-34699,3.9095,4.08,11.356,472.3,2.7634,52.3,0
352,STARLINK-3701,STARLINK-34820,4.2158,8.568,12.199,469.8,2.7626,52.3,0
353,STARLINK-32684,STARLINK-33859,2.5848,2.986,7.684,485.3,2.7593,52.3,0
354,STARLINK-31571,STARLINK-34078,2.6408,4.92,7.834,485.4,2.7577,52.3,0
355,STARLINK-32253,STARLINK-37017,5.0659,5.1,14.485,467.4,2.7507,52.2,0
356,BRO-15,TRANSPORTER-17 OBJECT BN,5.2488,5.415,14.982,592.2,2.7496,52.2,0
357,STARLINK-4150,STARLINK-31245,2.8448,8.166,8.363,461.7,2.7467,52.2,0
358,STARLINK-31816,STARLINK-32609,2.6549,8.14,7.841,485.7,2.7465,52.2,0
359,STARLINK-31499,STARLINK-35824,2.5886,5.206,7.65,475.1,2.7433,52.1,0
360,STARLINK-6310,STARLINK-33918,3.4244,4.023,9.935,488.4,2.7411,52.1,0
361,STARLINK-4254,STARLINK-37111,5.1845,9.777,14.757,473.5,2.7406,52.1,0
362,STARLINK-4150,STARLINK-37499,4.0931,8.705,11.751,465.8,2.7372,52.1,0
363,HEAD-1,QIANFAN-232,5.2165,5.23,14.823,810.4,2.7366,52.1,0
364,STARLINK-1231,STARLINK-3208,4.0093,4.065,11.514,486.7,2.7354,52.0,0
365,STARLINK-3772,STARLINK-37209,4.2725,8.832,12.225,469.0,2.7334,52.0,0
366,STARLINK-31249,STARLINK-37322,4.2627,4.28,12.194,472.7,2.7324,52.0,0
367,STARLINK-11405 [DTC],2025-313BE,4.6476,4.65,13.245,357.4,2.7323,52.0,0
368,STARLINK-37455,KUIPER-00627,4.7888,4.859,13.615,467.2,2.7291,52.0,0
369,STARLINK-6209,STARLINK-35620,3.4741,9.578,10.025,488.2,2.7286,52.0,0
370,STARLINK-32540,STARLINK-37197,4.7639,4.83,13.542,477.3,2.7281,52.0,0
371,STARLINK-30112,STARLINK-36049,2.5883,5.789,7.604,485.8,2.7271,51.9,0
372,STARLINK-5351,STARLINK-32708,2.1684,2.473,6.457,492.2,2.7263,51.9,1
373,STARLINK-33815,STARLINK-36849,4.9677,4.985,14.084,481.2,2.7254,51.9,0
374,STARLINK-30889,STARLINK-30980,2.1668,2.205,6.443,485.3,2.7222,51.9,1
375,STARLINK-2612,STARLINK-36709,5.2333,5.694,14.754,476.0,2.7155,51.8,0
376,ADRAS-J,STARLINK-36532,5.0584,6.056,14.269,487.3,2.7136,51.8,0
377,STARLINK-5408,STARLINK-37676,4.918,7.897,13.872,480.0,2.7104,51.8,0
378,STARLINK-3607,STARLINK-36753,3.9531,8.465,11.254,465.9,2.7098,51.8,0
379,STARLINK-31577,STARLINK-36972,0.7306,9.343,2.522,461.9,2.7101,51.8,0
380,STARLINK-36603,STARLINK-37283,4.9968,5.042,14.07,477.2,2.7074,51.7,0
381,STARLINK-5695,STARLINK-33712,2.1731,2.487,6.422,485.1,2.7062,51.7,1
382,GAOFEN-9 02,STARLINK-31873,4.4538,9.553,12.595,493.7,2.7064,51.7,0
383,STARLINK-2226,STARLINK-37390,4.9843,5.312,14.03,469.7,2.7062,51.7,0
384,STARLINK-30888,STARLINK-32456,2.6069,2.625,7.596,485.6,2.7062,51.7,0
385,TEVEL2-7,STARLINK-35659,5.2025,5.654,14.615,475.2,2.7052,51.7,0
386,STARLINK-3830,STARLINK-36925,4.302,9.282,12.164,467.8,2.7019,51.7,0
387,STARLINK-6372,STARLINK-35893,2.6984,3.106,7.829,492.3,2.7011,51.7,0
388,STARLINK-4740,STARLINK-37916,4.1,4.425,11.613,457.7,2.7007,51.7,0
389,2023-081W,STARLINK-31907,4.9492,5.294,13.898,493.9,2.6991,51.7,0
390,SWAS,2026-052E,5.3667,5.879,15.025,538.7,2.6991,51.7,0
391,SEEDS II (CO-66),STARLINK-4763,4.4659,4.523,12.585,481.9,2.6972,51.6,0
392,STARLINK-3844,STARLINK-31713,3.3594,9.161,9.6,462.6,2.6971,51.6,0
393,STARLINK-5750,STARLINK-32669,2.6221,5.453,7.608,485.6,2.6959,51.6,0
394,STARLINK-5209,STARLINK-37556,4.8494,6.058,13.602,467.3,2.6938,51.6,0
395,STARLINK-32172,STARLINK-32812,3.6705,3.781,10.414,474.3,2.6906,51.6,0
396,STARLINK-37990,STARLINK-38055,5.4327,8.5,15.145,423.4,2.6888,51.5,0
397,STARLINK-4645,STARLINK-36580,4.6359,4.719,12.998,477.6,2.6878,51.5,0
398,STARLINK-30788,STARLINK-37119,5.2819,6.075,14.723,474.8,2.6857,51.5,0
399,STARLINK-5572,STARLINK-32361,1.0978,2.555,3.485,484.5,2.6853,51.5,0
400,YAOGAN-35 03B,STARLINK-6356,3.1767,7.84,9.06,487.3,2.6831,51.5,0
401,LEMUR-2-GREENBERG,STARLINK-34969,5.101,5.419,14.218,481.9,2.6821,51.5,0
402,STARLINK-31065,STARLINK-32714,3.4178,4.163,9.702,487.4,2.6817,51.5,0
403,STARLINK-33614,STARLINK-37781,4.9263,4.939,13.738,465.5,2.6799,51.4,0
404,STARLINK-30909,STARLINK-35687,2.0952,2.431,6.139,484.3,2.6747,51.4,1
405,STARLINK-31480,STARLINK-32644,2.0928,2.316,6.13,492.1,2.6736,51.4,1
406,STARLINK-31314,STARLINK-36257,5.1885,5.293,14.392,476.7,2.6709,51.3,0
407,STARLINK-2193,STARLINK-34915,5.3256,6.068,14.751,477.8,2.6696,51.3,0
408,VRSS-1,IRIDIUM 178,5.4499,5.501,15.061,643.9,2.6657,51.3,0
409,STARLINK-2071,STARLINK-37859,5.1578,5.405,14.272,481.4,2.6638,51.3,0
410,STARLINK-3209,STARLINK-36304,4.2881,4.288,11.952,468.1,2.663,51.3,0
411,STARLINK-2614,STARLINK-37041,4.9213,5.061,13.634,468.7,2.6622,51.3,0
412,DRESDEN,KUIPER-00174,5.2708,8.06,14.562,636.2,2.6618,51.3,0
413,SHIJIAN-6 04B (SJ-6 04B),STARLINK-33992,4.2847,4.512,11.932,571.6,2.6606,51.2,0
414,STARLINK-30300,STARLINK-33549,2.7638,3.001,7.883,492.2,2.6598,51.2,0
415,STARLINK-31306,STARLINK-31528,3.7391,7.853,10.477,476.0,2.6597,51.2,0
416,STARLINK-32084,STARLINK-37190,5.0513,5.396,13.954,481.2,2.6572,51.2,0
417,STARLINK-30917,STARLINK-30946,2.7522,2.938,7.839,491.8,2.6553,51.2,0
418,STARLINK-6372,STARLINK-34116,2.1265,2.393,6.175,484.8,2.6542,51.2,1
419,STARLINK-32310,STARLINK-35826,4.1147,4.199,11.451,483.8,2.654,51.2,0
420,STARLINK-36324,STARLINK-37596,5.336,5.35,14.687,469.6,2.653,51.2,0
421,AUTCUBE 2,STARLINK-3260,4.9668,5.168,13.706,541.2,2.6527,51.2,0
422,STARLINK-34721,STARLINK-37459,3.4234,9.735,9.591,478.8,2.647,51.1,0
423,STARLINK-37017,STARLINK-37311,5.1,5.111,14.013,465.3,2.644,51.1,0
424,STARLINK-6283,STARLINK-32564,2.7745,3.335,7.864,485.6,2.6438,51.1,0
425,STARLINK-6279,STARLINK-32541,2.7763,2.833,7.864,485.5,2.6422,51.0,0
426,STARLINK-33758,NASBSAT-1,2.4808,9.975,7.078,490.5,2.6403,51.0,1
427,STARLINK-32429,STARLINK-37636,4.3696,4.482,12.057,468.3,2.6385,51.0,0
428,STARLINK-34091,STARLINK-34212,2.7093,5.436,7.672,485.7,2.6371,51.0,0
429,STARLINK-2388,STARLINK-34677,2.7423,5.92,7.755,482.6,2.6357,51.0,0
430,STARLINK-36238,STARLINK-37517,0.6069,8.032,2.126,461.6,2.6348,51.0,0
431,STARLINK-30356,STARLINK-34010,2.6946,8.121,7.628,485.6,2.6353,51.0,0
432,STARLINK-31183,STARLINK-35946,1.7233,6.674,5.061,492.3,2.6314,50.9,1
433,STARLINK-35806,STARLINK-36573,5.3766,5.493,14.673,475.3,2.6312,50.9,0
434,STARLINK-31496,STARLINK-37529,5.2572,5.33,14.358,466.8,2.631,50.9,0
435,YAOGAN-39 02C,TOMORROW-S11,4.4285,6.54,12.175,507.3,2.6304,50.9,0
436,STARLINK-31791,STARLINK-33907,2.7014,3.28,7.629,485.7,2.6294,50.9,0
437,STARLINK-3605,STARLINK-34197,3.3901,3.549,9.439,488.0,2.6292,50.9,0
438,STARLINK-3125,STARLINK-33614,4.4336,4.683,12.179,472.9,2.6284,50.9,0
439,STARLINK-31373,STARLINK-35737,2.3977,4.216,6.825,462.5,2.6273,50.9,1
440,STARLINK-31115,2024-153D,5.0762,8.973,13.861,492.3,2.6271,50.9,0
441,STARLINK-11568 [DTC],UITMSAT-2,1.7202,5.76,5.041,356.9,2.6252,50.9,1
442,STARLINK-3549,STARLINK-34938,5.4237,5.487,14.762,473.3,2.625,50.9,0
443,STARLINK-31481,STARLINK-34157,3.547,5.571,9.834,487.4,2.6245,50.8,0
444,GHGSAT-C3,STARLINK-34235,3.2941,8.798,9.164,475.9,2.6227,50.8,0
445,STARLINK-3239,STARLINK-4178,1.2602,4.865,3.828,470.6,2.6216,50.8,0
446,STARLINK-5465,STARLINK-36387,5.3567,8.035,14.568,479.2,2.6217,50.8,0
447,STARLINK-4334,STAR VIBE,5.5858,5.775,15.161,448.9,2.6204,50.8,0
448,STARLINK-30346,STARLINK-34083,1.7499,4.75,5.109,492.0,2.6201,50.8,1
449,STARLINK-35830,STARLINK-37171,5.3848,5.405,14.63,468.9,2.6196,50.8,0
450,HUNITY,STARLINK-36174,3.3474,7.107,9.29,486.1,2.6188,50.8,0
451,STARLINK-3679,STARLINK-36575,5.4376,5.448,14.755,477.6,2.6172,50.8,0
452,STARLINK-31051,STARLINK-31717,0.7745,7.247,2.55,462.3,2.6167,50.8,0
453,TRANSPORTER-12 OBJECT BT,STARLINK-36834,5.2787,5.509,14.329,488.8,2.6154,50.7,0
454,KSM1-C,STARLINK-5757,2.7042,2.757,7.593,491.9,2.6145,50.7,0
455,STARLINK-4139,STARLINK-37734,5.2897,5.291,14.349,477.3,2.6138,50.7,0
456,STARLINK-5695,STARLINK-36141,1.7286,8.504,5.04,484.5,2.6133,50.7,1
457,STARLINK-4200,STARLINK-30797,4.4603,4.463,12.173,482.0,2.6121,50.7,0
458,STARLINK-3253,STARLINK-36857,4.4643,4.958,12.179,469.9,2.6111,50.7,0
459,STARLINK-5698,STARLINK-30900,1.7375,8.153,5.053,484.8,2.608,50.7,1
460,STARLINK-31330,STARLINK-35971,2.7427,5.682,7.673,474.8,2.6075,50.7,0
461,STARLINK-3679,STARLINK-36575,5.4624,6.215,14.757,476.7,2.6061,50.6,0
462,STARLINK-31471,STARLINK-34851,2.7228,2.982,7.611,492.0,2.604,50.6,0
463,STARLINK-3301,STARLINK-34625,4.4091,4.776,11.997,466.9,2.6029,50.6,0
464,STARLINK-32667,FLOCK 4G-25,4.5386,4.554,12.33,480.8,2.602,50.6,0
465,STARLINK-3352,STARLINK-30617,4.1126,4.739,11.219,474.3,2.6014,50.6,0
466,FLOCK 4H-6,LPNTSAT-001 (IOD-1),5.564,6.891,14.994,509.1,2.6013,50.6,0
467,STARLINK-34224,STARLINK-35779,2.6592,8.424,7.435,486.1,2.6004,50.6,0
468,STARLINK-5454,STARLINK-37294,1.6486,6.162,4.807,474.7,2.6003,50.6,0
469,STARLINK-3308,PELICAN-6,2.5233,2.581,7.08,483.4,2.5998,50.6,0
470,SPAWAR-CAL-R,STARLINK-5243,5.3639,6.026,14.463,550.3,2.5994,50.6,0
471,STARLINK-3625,STARLINK-36818,4.1283,4.137,11.228,465.0,2.5941,50.5,0
472,STARLINK-30604,STARLINK-33854,2.1788,3.748,6.17,485.6,2.5937,50.5,1
473,STARLINK-35677,STARLINK-36336,5.2251,5.226,14.07,465.5,2.5935,50.5,0
474,ION SCV-004,STARLINK-36561,5.622,6.078,15.096,472.8,2.5929,50.5,0
475,STARLINK-2410,STARLINK-36335,5.225,9.911,14.059,469.7,2.5915,50.5,0
476,STARLINK-3569,STARLINK-34464,4.0416,4.134,10.983,472.2,2.5894,50.5,0
477,HAWK-3A,STARLINK-38015,5.6608,5.661,15.175,347.3,2.5892,50.5,0
478,STARLINK-4558,STARLINK-36698,5.2589,5.81,14.134,477.5,2.5892,50.5,0
479,STARLINK-1983,STARLINK-36273,4.9607,5.593,13.343,481.8,2.5855,50.4,0
480,STARLINK-36567,STARLINK-36856,2.1084,7.646,5.968,464.0,2.5853,50.4,1
481,STARLINK-30334,STARLINK-36464,3.2828,3.909,8.997,492.8,2.5833,50.4,0
482,STARLINK-11192 [DTC],STARLINK-11426 [DTC],2.7094,3.076,7.511,359.5,2.5816,50.4,0
483,STARLINK-33531,STARLINK-36441,2.8524,2.893,7.88,491.7,2.5816,50.4,0
484,STARLINK-6110,STARLINK-36164,2.8485,5.124,7.867,492.1,2.5806,50.4,0
485,STARLINK-30358,STARLINK-35887,2.8521,3.129,7.874,492.3,2.5799,50.4,0
486,STARLINK-30336,STARLINK-34106,1.7583,8.598,5.04,491.8,2.5737,50.3,1
487,STARLINK-3548,STARLINK-30160,3.0391,7.143,8.331,493.9,2.572,50.3,0
488,STARLINK-30944,STARLINK-35992,1.7665,3.956,5.057,485.2,2.5716,50.3,1
489,STARLINK-36612,STARLINK-36707,2.3398,3.724,6.524,479.8,2.5687,50.2,1
490,STARLINK-30870,STARLINK-36546,3.6676,4.723,9.934,488.0,2.5685,50.2,0
491,STARLINK-34246,STARLINK-37017,4.9788,4.98,13.299,464.5,2.568,50.2,0
492,STARLINK-32290,STARLINK-34412,3.1168,7.606,8.512,464.3,2.5663,50.2,0
493,STARLINK-31494,STARLINK-33838,3.9532,3.962,10.649,489.7,2.564,50.2,0
494,STARLINK-32880,STARLINK-35934,5.5391,6.376,14.708,474.5,2.5628,50.2,0
495,STARLINK-5762,STARLINK-32667,2.79,2.918,7.661,485.4,2.5622,50.2,0
496,STARLINK-6225,STARLINK-33683,3.5407,5.135,9.576,487.3,2.5599,50.1,0
497,STARLINK-2252,STARLINK-37223,5.3843,5.888,14.29,481.3,2.559,50.1,0
498,STARLINK-5134,STARLINK-5387,3.7704,9.358,10.158,490.6,2.5584,50.1,0
499,NUSAT-35 (WILLIAMINA),STARLINK-37290,5.4517,9.393,14.451,467.0,2.5569,50.1,0
500,STARLINK-3578,STARLINK-32672,3.1524,3.528,8.566,485.0,2.5552,50.1,0
501,STARLINK-2380,STARLINK-36733,4.7553,7.86,12.66,482.6,2.5548,50.1,0
502,STARLINK-3323,STARLINK-6244,3.1958,3.222,8.669,492.2,2.5529,50.1,0
503,TACSAT 4,SATORO-T3,5.5791,6.687,14.753,601.4,2.5528,50.1,0
504,STARLINK-3586,STARLINK-33598,1.6519,2.015,4.726,475.4,2.552,50.0,0
505,STARLINK-30355,STARLINK-36888,3.7279,5.342,10.021,488.2,2.5512,50.0,0
506,2024-203A,STARLINK-32703,5.064,8.295,13.428,492.8,2.5509,50.0,0
507,2023-104C,STARLINK-31087,5.4129,5.609,14.307,486.7,2.5489,50.0,0
508,FLOCK 4G-30,STARLINK-35965,4.3927,6.266,11.699,474.5,2.5473,50.0,0
509,STARLINK-5896,LEMUR-2-BALTO,5.7259,5.92,15.062,579.0,2.5417,49.9,0
510,STARLINK-3875,STARLINK-30537,4.0728,4.302,10.858,488.9,2.5412,49.9,0
511,STARLINK-3860,STARLINK-4130,4.3332,7.368,11.515,481.6,2.5401,49.9,0
512,STARLINK-3556,STARLINK-37373,5.4669,5.585,14.395,477.2,2.5402,49.9,0
513,YAM-10,SNUGLITE-III,5.7057,6.997,14.973,601.0,2.5353,49.9,0
514,REAL,STARLINK-35287,4.7094,5.481,12.432,476.4,2.5323,49.8,0
515,STARLINK-31200,STARLINK-34224,1.7908,4.59,5.037,492.7,2.5301,49.8,1
516,STARLINK-33950,STARLINK-36801,5.2484,5.248,13.776,468.9,2.5284,49.8,0
517,STARLINK-3728,STARLINK-32198,2.8972,2.983,7.829,461.4,2.5278,49.8,0
518,STARLINK-31362,STARLINK-37078,1.6694,3.449,4.722,461.9,2.5259,49.8,0
519,STARLINK-1039,STARLINK-4609,1.3686,7.993,3.96,479.3,2.5245,49.7,0
520,STARLINK-30384,STARLINK-35648,2.9203,2.931,7.873,492.1,2.5232,49.7,0
521,STARLINK-35464,STARLINK-36893,5.6513,5.738,14.763,473.2,2.523,49.7,0
522,TIANMU-1 09,STARLINK-31561,4.2332,4.468,11.185,491.8,2.523,49.7,0
523,STARLINK-4742,GEOSCAN 1 (RS92S1),5.6408,9.713,14.726,479.9,2.5212,49.7,0
524,STARLINK-5368,STARLINK-36872,1.8002,3.785,5.041,484.7,2.5202,49.7,1
525,STARLINK-2507,STARLINK-37115,5.6564,6.827,14.759,477.1,2.5201,49.7,0
526,STARLINK-34907,STARLINK-35596,1.7132,3.17,4.817,475.3,2.5178,49.7,0
527,STARLINK-34446,STARLINK-36830,5.5892,5.706,14.556,467.6,2.5143,49.6,0
528,EOSSAT-1,KUIPER-00598,5.6172,7.312,14.626,466.8,2.5143,49.6,0
529,STARLINK-1704,STARLINK-11420 [DTC],3.4182,7.646,9.09,362.7,2.5123,49.6,0
530,STARLINK-5057,STARLINK-37934,5.5319,6.159,14.4,481.1,2.5123,49.6,0
531,STARLINK-1564,STARLINK-37229,4.0657,4.474,10.716,482.1,2.5121,49.6,0
532,STARLINK-32144,FLOCK 4G-21,5.6653,6.954,14.731,479.1,2.5116,49.6,0
533,STARLINK-31590,STARLINK-33928,2.86,7.789,7.684,492.1,2.5111,49.6,0
534,STARLINK-4585,STARLINK-35780,4.2799,4.286,11.248,490.7,2.5108,49.6,0
535,STARLINK-35519,STARLINK-36849,4.8625,4.87,12.706,477.4,2.5098,49.6,0
536,STARLINK-3135,STARLINK-34375,4.3164,4.344,11.333,467.5,2.5093,49.6,0
537,STARLINK-2646,STARLINK-37405,4.8666,5.387,12.709,468.6,2.5084,49.6,0
538,STARLINK-2614,STARLINK-34962,5.5376,9.524,14.379,471.3,2.5061,49.5,0
539,STARLINK-2400,STARLINK-36821,5.5633,5.608,14.442,471.3,2.5059,49.5,0
540,STARLINK-6260,STARLINK-35932,2.9329,3.636,7.849,492.2,2.5053,49.5,0
541,STARLINK-3193,STARLINK-37044,4.2517,4.348,11.149,475.0,2.5044,49.5,0
542,STARLINK-6259,STARLINK-30835,2.9416,3.412,7.861,491.9,2.5022,49.5,0
543,STARLINK-3749,STARLINK-30893,4.0259,4.563,10.574,475.7,2.5022,49.5,0
544,STARLINK-4673,STARLINK-30999,4.5409,4.67,11.855,466.5,2.5006,49.5,0
545,STARLINK-30818,HUNITY,5.5467,6.008,14.346,491.3,2.4964,49.4,0
546,HIBARI,STARLINK-34508,5.303,5.72,13.737,485.6,2.4963,49.4,0
547,STARLINK-4619,STARLINK-35500,3.2471,7.533,8.604,475.1,2.496,49.4,0
548,STARLINK-2417,STARLINK-37726,5.7091,6.92,14.747,476.0,2.4956,49.4,0
549,STARLINK-4389,STARLINK-36290,5.582,5.742,14.421,461.6,2.4941,49.4,0
550,STARLINK-34256,STARLINK-36139,2.3776,7.747,6.428,492.2,2.4938,49.4,1
551,STARLINK-34884,STARLINK-37596,5.7293,5.851,14.763,473.0,2.4898,49.4,0
552,STARLINK-11261 [DTC],STARLINK-11326 [DTC],2.8162,4.304,7.509,359.9,2.4896,49.4,0
553,STARLINK-36786,STARLINK-37135,5.5598,6.428,14.332,481.6,2.4883,49.3,0
554,STARLINK-3871,239ALFEROV (RS61S),3.391,3.562,8.932,482.2,2.4873,49.3,0
555,STARLINK-31527,STARLINK-37680,3.5022,3.993,9.194,476.0,2.4834,49.3,0
556,STARLINK-5174,STARLINK-5588,4.3665,4.604,11.335,491.2,2.4822,49.3,0
557,STARLINK-2112,2024-205G,5.721,9.944,14.696,530.1,2.482,49.3,0
558,STARLINK-32084,STARLINK-37190,5.4343,7.962,13.984,470.0,2.4819,49.3,0
559,STARLINK-4797,STARLINK-31045,4.702,5.63,12.163,485.3,2.4812,49.3,0
560,STARLINK-31989,STARLINK-36160,2.5464,2.806,6.814,475.0,2.4811,49.3,0
561,LEMUR-2-GREENBERG,STARLINK-35119,3.52,7.186,9.227,476.2,2.4804,49.2,0
562,STARLINK-36435,STARLINK-36705,2.4366,2.88,6.539,464.4,2.4801,49.2,1
563,STARLINK-3553,2025-313X,5.6761,7.743,14.572,506.2,2.4799,49.2,0
564,HAWK-3C,STARLINK-11367 [DTC],5.538,5.873,14.227,358.3,2.4794,49.2,0
565,STARLINK-30312,STARLINK-34183,3.8009,4.13,9.918,488.1,2.4789,49.2,0
566,STARLINK-31011,STARLINK-36534,3.8389,6.247,10.012,490.9,2.4789,49.2,0
567,STARLINK-36338,STARLINK-36795,3.5742,5.967,9.355,480.5,2.4787,49.2,0
568,STARLINK-35335,STARLINK-37339,5.3607,5.412,13.781,464.7,2.4783,49.2,0
569,STARLINK-4049,STARLINK-37763,5.5161,5.547,14.161,478.3,2.4774,49.2,0
570,STARLINK-2423,STARLINK-36580,5.5368,6.181,14.209,470.5,2.4768,49.2,0
571,STARLINK-4199,STARLINK-36103,4.3389,4.792,11.24,490.0,2.4764,49.2,0
572,STARLINK-31608,STARLINK-37435,3.1642,3.197,8.328,464.3,2.4755,49.2,0
573,STARLINK-5451,STARLINK-31348,4.1271,9.291,10.706,489.3,2.4742,49.2,0
574,STARLINK-4787,2023-104A,5.0432,5.69,12.973,470.7,2.4743,49.2,0
575,STARLINK-3193,STARLINK-36905,3.8013,9.914,9.9,465.1,2.4742,49.2,0
576,STARLINK-32096,STARLINK-32479,2.9774,3.09,7.861,491.9,2.474,49.2,0
577,STARLINK-5111,COSMOS 2603,5.4539,5.918,13.975,491.2,2.4717,49.1,0
